# slope intercept sigma lnLike
2.715372825016563407e+00 4.426844884996500973e+00 1.821211426181789939e-01 -3.524979251369703093e+01
2.704172297040701167e+00 4.483519231447028019e+00 2.168345877683451328e-01 -3.501120000424947420e+01
2.805363221326675482e+00 4.246183621861206348e+00 2.148225441243527822e-01 -3.531809575999238859e+01
2.796184265055671858e+00 4.331158117801012786e+00 1.761205547356739787e-01 -3.564561708217556202e+01
2.663729980282001808e+00 4.501734742163074010e+00 2.380924188322280921e-01 -3.820417342235965918e+01
2.735979949836712333e+00 4.380966265952933369e+00 2.128511585646977178e-01 -3.530411877105384377e+01
2.646619658916514961e+00 4.579654843434374456e+00 2.086584336921975535e-01 -3.568959333184817240e+01
2.751853241375637804e+00 4.305529233669754596e+00 2.082826486238831543e-01 -3.847960650167098606e+01
2.818560994074485571e+00 4.230852180235738835e+00 2.019859685295316565e-01 -3.474198641700965595e+01
2.688627638857089330e+00 4.508070537354728735e+00 2.659920830650769896e-01 -3.827774228252856403e+01
2.711408406027315365e+00 4.425543275179490088e+00 1.806985416707942438e-01 -3.581194483073569756e+01
2.754550048448803690e+00 4.384337601616057789e+00 2.136434787537523639e-01 -3.463890601733368868e+01
2.681124085167811089e+00 4.529630468302046076e+00 1.764056884417396220e-01 -3.543833925462197243e+01
2.939636002020951544e+00 3.986575985863187732e+00 2.466676701923685988e-01 -3.900340304216574339e+01
2.819044860078651737e+00 4.253533454397524061e+00 2.047890790578509312e-01 -3.458893681133551468e+01
2.789338299282070111e+00 4.378274476245963776e+00 2.053934382514937262e-01 -3.804380543523662084e+01
2.630184666576096841e+00 4.614643762366027246e+00 1.774805814405389370e-01 -3.662925685874179749e+01
2.727659363415616323e+00 4.428557035759649096e+00 2.051522889368584124e-01 -3.447803353737504040e+01
2.633256869583611159e+00 4.606900340208063049e+00 1.846414990621416397e-01 -3.625550063287336400e+01
2.814780175603164736e+00 4.264068901564584735e+00 2.101898741299342566e-01 -3.471529545175653197e+01
2.852366816396878946e+00 4.182695871296029821e+00 1.955734905472083507e-01 -3.480504274200431070e+01
2.681123886095260200e+00 4.523402294950940927e+00 2.165989749546470555e-01 -3.522154476158452496e+01
2.791166350864073387e+00 4.286232262873900467e+00 2.057617474147225012e-01 -3.461565570087728361e+01
2.799387172870499985e+00 4.245663799083631673e+00 1.987102250538986259e-01 -3.558368904087492268e+01
2.736178559733462468e+00 4.403915379081783321e+00 1.829003924082288901e-01 -3.450962409034659828e+01
2.805146592299772035e+00 4.274252142534050947e+00 1.725049999445660009e-01 -3.466656641356074431e+01
2.722537790244126565e+00 4.457818738757938881e+00 2.267659985738408879e-01 -3.547808462254334927e+01
2.839026421723314542e+00 4.179440095373252895e+00 1.805712327122598326e-01 -3.540987878794044263e+01
2.851004140648825569e+00 4.179699788061331134e+00 2.200990874429107069e-01 -3.545297250341185702e+01
2.748647625668704908e+00 4.409787940639051662e+00 2.150909260459991645e-01 -3.499540284157546921e+01
2.769554189601431737e+00 4.365360917604073521e+00 2.047804355209453531e-01 -3.461119299394934501e+01
2.749362547547920865e+00 4.371294859421707812e+00 2.152903471710180261e-01 -3.479625793413308088e+01
2.808991086974045537e+00 4.302403583529663678e+00 1.980430397576260493e-01 -3.524913094948470160e+01
2.786176068117105498e+00 4.317500908198423026e+00 1.835745541871688924e-01 -3.431974561545384006e+01
2.805646405615854988e+00 4.282106310921151682e+00 1.792856680016426396e-01 -3.450431940831352762e+01
2.723696243322350607e+00 4.464964727351004470e+00 2.218805529123571429e-01 -3.554956855433951546e+01
2.817387056073763496e+00 4.256941468655125682e+00 2.133230255852782975e-01 -3.482083459024693894e+01
2.711519825855237542e+00 4.533335098898262139e+00 1.650463184318728127e-01 -3.999957468845289554e+01
2.891740045892742472e+00 4.171413491904894855e+00 2.017943890680750640e-01 -3.880031369441737610e+01
2.794533682343240066e+00 4.270356387528458697e+00 2.162435188298398037e-01 -3.520573910114485727e+01
2.866240520954096649e+00 4.168271296395607450e+00 2.105624693657022761e-01 -3.543936348258957025e+01
2.842130216505299511e+00 4.210247710864258863e+00 2.098282939415035409e-01 -3.498638678047087325e+01
2.816225316773304677e+00 4.284157094352727846e+00 2.082121205032231026e-01 -3.528895115682974648e+01
2.742745489935127789e+00 4.432362192122456079e+00 2.118118484768509169e-01 -3.533643550993517124e+01
2.826457103733035492e+00 4.220042476914895424e+00 2.272282375757729012e-01 -3.560813966615188519e+01
2.730355920028609162e+00 4.424165646215636905e+00 1.815731167459816164e-01 -3.452749758091111687e+01
2.620482505284577712e+00 4.666076657645089831e+00 1.695653999083655272e-01 -3.790498047894424616e+01
2.828064352826265004e+00 4.250091237207048067e+00 2.035690582372237933e-01 -3.491121111233635332e+01
2.704288278616710617e+00 4.479306755597959544e+00 2.074194982575225943e-01 -3.472973353136821117e+01
2.677842396640941924e+00 4.537572539405968719e+00 2.173529780428454794e-01 -3.535503610877522362e+01
2.763927728053700683e+00 4.384360232536464785e+00 1.880588680613312635e-01 -3.481040230028309423e+01
2.924294946962528563e+00 4.020448041668895911e+00 2.142551809631492721e-01 -3.682646883689678674e+01
2.856052942654906168e+00 4.222151275115906266e+00 2.113209413716906626e-01 -3.673507940389140458e+01
2.784104767416495818e+00 4.294016612121207110e+00 2.039239176641563511e-01 -3.473467614132663783e+01
2.866576705434486172e+00 4.159761402669793107e+00 1.817400475524964532e-01 -3.511313487167753067e+01
2.718847090977298375e+00 4.438609316980325126e+00 2.028527333153750112e-01 -3.455471717269441712e+01
2.812857352812767608e+00 4.244542532841029114e+00 2.004526890118445703e-01 -3.461588798791785848e+01
2.746184831571714113e+00 4.336683889197487041e+00 2.426246369577410578e-01 -3.795509122989358985e+01
2.642614862395881392e+00 4.593196649772012918e+00 2.009699123999955372e-01 -3.567640541762239081e+01
2.773263344214210502e+00 4.317918112076245762e+00 1.753391609209351276e-01 -3.487557625164245678e+01
2.775145570621126545e+00 4.333772176264674592e+00 2.222073789881137407e-01 -3.493570177842246238e+01
2.590437259350419907e+00 4.707617313580582774e+00 1.900909041558552781e-01 -3.737325916615615995e+01
2.794457206799122240e+00 4.324600692350313302e+00 1.782225245668731528e-01 -3.504906668276284165e+01
2.744251301072023974e+00 4.380487268768630926e+00 2.014385491120434246e-01 -3.451361941330168293e+01
2.776707575316578858e+00 4.389894486328326906e+00 2.115405382761612330e-01 -3.687863699963239128e+01
2.764602552253437207e+00 4.354629479987953466e+00 2.494158758237906004e-01 -3.664137102061644669e+01
2.662214981760729238e+00 4.587316146259880156e+00 1.946432047656677933e-01 -3.591654376115693026e+01
2.712569266019811298e+00 4.431363717372608590e+00 2.054529569788983989e-01 -3.515137031862256123e+01
2.592796954304164903e+00 4.653605258059584138e+00 2.258680361846764073e-01 -3.845434089149279089e+01
2.851737977782421218e+00 4.191740529922927117e+00 1.936996090859726405e-01 -3.483784176921962228e+01
2.814731391785009418e+00 4.257454941968218165e+00 1.914668137338970955e-01 -3.438374374558666347e+01
2.793321324925317928e+00 4.258694490009468758e+00 2.008851525289672979e-01 -3.551039837677107158e+01
2.773658707290588055e+00 4.371302838506387900e+00 2.275099149639794871e-01 -3.593733988792632772e+01
2.738077163439961659e+00 4.414151354373337277e+00 1.855511236728417113e-01 -3.441050718787141705e+01
2.813132064167342516e+00 4.248638270085582036e+00 1.667106107702719109e-01 -3.507470047496894239e+01
2.756783709559810447e+00 4.377085374826915398e+00 2.143741001107846156e-01 -3.463190159337402463e+01
2.844706620380740958e+00 4.202639431096726774e+00 2.124713060444021751e-01 -3.507922843424931614e+01
2.799529298978562508e+00 4.242391692819424520e+00 2.217295703932183060e-01 -3.628192921120825076e+01
2.794469156108739138e+00 4.319093327197942145e+00 2.192325769743906083e-01 -3.521893919031072073e+01
2.701805490393550002e+00 4.502174090284797536e+00 2.062653391630301369e-01 -3.507421692765208121e+01
2.812138366309796300e+00 4.233046593372456812e+00 2.067986840167730933e-01 -3.513155816001074783e+01
2.830387743705518488e+00 4.292068937555234776e+00 1.771501056558839327e-01 -3.823009289726100235e+01
2.770568708995897023e+00 4.398390507871649646e+00 1.919933608207645137e-01 -3.645896321396354978e+01
2.751201202355781028e+00 4.377792691289858595e+00 1.946137295327785843e-01 -3.427335496808787241e+01
2.741398046549601286e+00 4.456843723612128549e+00 1.935234261057927896e-01 -3.659467407070410161e+01
2.658752380135693372e+00 4.538135093682862831e+00 2.147914427095040657e-01 -3.602584367291517253e+01
2.868354970406305604e+00 4.192035273390870564e+00 1.933174922603146939e-01 -3.632467090840596313e+01
2.736362463750420471e+00 4.436811033658250913e+00 2.256637789466414135e-01 -3.554801510773582152e+01
2.729849439652378695e+00 4.439178011534545831e+00 2.105832611567529655e-01 -3.473401779634051678e+01
2.789503341463038577e+00 4.309362953805611518e+00 1.969765290284527515e-01 -3.427375440444359356e+01
2.854199435492468684e+00 4.192380532881909261e+00 1.926065360688639094e-01 -3.496087155723702722e+01
2.806184361290993134e+00 4.311151805770943035e+00 2.132772326808677621e-01 -3.569592611571286511e+01
2.630708213085313663e+00 4.639435079689936181e+00 2.099342795251598337e-01 -3.622818072669772249e+01
2.825173583819077017e+00 4.237083734093062048e+00 2.018156053233791103e-01 -3.456424934913720648e+01
2.768793040046286347e+00 4.347334285610645388e+00 1.914858452246650800e-01 -3.422201703290521380e+01
2.872581121192664177e+00 4.187603268307494631e+00 1.643335513291530880e-01 -3.750102941497701181e+01
2.830095433668344374e+00 4.209485331206503034e+00 2.232123031826096782e-01 -3.550364118814164982e+01
